,0,1,2,3
0,Mã ngành: 7210227,"Tên ngành: Đạo diễn Sân khấu (môn năng khiếu hệ số 2, từ 7,0 điểm trở lên)",Tổ hợp môn: S01,NV1: 27.00
1,Mã ngành: 7210234,Tên ngành: Diễn viên kịch điện ảnh,Tổ hợp môn: S02,NV1: 28.00
2,Mã ngành: 7210235,Tên ngành: Đạo diễn điện ảnh - truyền hình,Tổ hợp môn: S04,NV1: 24.50
3,Mã ngành: 7210236,Tên ngành: Quay phim,Tổ hợp môn: S03,NV1: 26.00
