,0,1,2,3
0,Mã ngành: 7140201,Tên ngành: Giáo dục Mầm non,Tổ hợp môn: M00,NV1: 15.50
1,Mã ngành: 7140202,Tên ngành: Giáo dục Tiểu học,"Tổ hợp môn: A00,C00,D01",NV1: 17.50
2,Mã ngành: 7140209,Tên ngành: Sư phạm Toán học,"Tổ hợp môn: A00,A01",NV1: 15.50
3,Mã ngành: 7140211,Tên ngành: Sư phạm Vật lý,"Tổ hợp môn: A00,A01,A02,A04",NV1: 15.50
4,Mã ngành: 7140213,Tên ngành: Sư phạm Sinh học,"Tổ hợp môn: A02,B00,B02,D08",NV1: 15.50
5,Mã ngành: 7220113,Tên ngành: Việt Nam học,"Tổ hợp môn: A09,C00,C20,D01",NV1: 15.50
6,Mã ngành: 7220201,Tên ngành: Ngôn ngữ Anh,"Tổ hợp môn: A01,D01,D11,D12",NV1: 15.50
7,Mã ngành: 7220310,Tên ngành: Lịch sử,"Tổ hợp môn: A08,C00,C19,D14",NV1: 15.50
8,Mã ngành: 7220330,Tên ngành: Văn học,"Tổ hợp môn: C00,C19,C20,D01",NV1: 15.50
9,Mã ngành: 7440102,Tên ngành: Vật lý học,"Tổ hợp môn: A00,A01,A02,A04",NV1: 15.50
