,0,1,2,3
0,Mã ngành: 101,Tên ngành: Giáo dục tiểu học,Tổ hợp môn:,NV1: 13.00
1,Mã ngành: 102,Tên ngành: Giáo dục mầm non,Tổ hợp môn:,NV1: 13.00
2,Mã ngành: 103,Tên ngành: Sư phạm Tin học,Tổ hợp môn:,NV1: 13.00
3,Mã ngành: 201,Tên ngành: Tin học,Tổ hợp môn:,NV1: 13.00
4,Mã ngành: 203,Tên ngành: Sinh học,Tổ hợp môn:,NV1: 14.00
5,Mã ngành: C65,Tên ngành: Giáo dục Tiểu học,Tổ hợp môn:,NV1: 10.00
6,Mã ngành: C66,Tên ngành: Giáo dục Mầm non,Tổ hợp môn:,NV1: 10.00
7,Mã ngành: C67,Tên ngành: Sư phạm Tin học,Tổ hợp môn:,NV1: 10.00
8,Mã ngành: C68,Tên ngành: Sư phạm Toán - Tin,Tổ hợp môn:,NV1: 10.00
9,Mã ngành: C69,Tên ngành: Sư phạm Địa - Sử,Tổ hợp môn:,NV1: 11.00
10,Mã ngành: C70,Tên ngành: Sư phạm Văn - Sử,Tổ hợp môn:,NV1: 11.00
11,Mã ngành: C71,Tên ngành: Giáo dục công dân - CTĐ,Tổ hợp môn:,NV1: 11.00
12,Mã ngành: C75,Tên ngành: Tin học ứng dụng,Tổ hợp môn:,NV1: 10.00
13,Mã ngành: C76,Tên ngành: Kế toán,Tổ hợp môn:,NV1: 10.00
14,Mã ngành: C77,Tên ngành: Quản trị kinh doanh,Tổ hợp môn:,NV1: 10.00
15,Mã ngành: C78,Tên ngành: Chăn nuôi,Tổ hợp môn:,NV1: 10.00
16,Mã ngành: C79,Tên ngành: Lâm nghiệp,Tổ hợp môn:,NV1: 10.00
17,,,,
18,,,,
