,0,1,2,3
0,Mã ngành: 7210402,Tên ngành: Thiết kế công nghiệp,"Tổ hợp môn: H01,H02",NV1: 19.50
1,Mã ngành: 7210403,Tên ngành: Thiết kế đồ họa,"Tổ hợp môn: H01,H06",NV1: 20.75
2,Mã ngành: 7210404,Tên ngành: Thiết kế thời trang,"Tổ hợp môn: H01,H06",NV1: 20.25
3,Mã ngành: 7210405,Tên ngành: Thiết kế nội thất,"Tổ hợp môn: V00,V01",NV1: 20.75
4,Mã ngành: 7210405CT,Tên ngành: Thiết kế nội thất (Cần Thơ),"Tổ hợp môn: V00,V01",NV1: 15.25
5,Mã ngành: 7580102,Tên ngành: Kiến trúc,"Tổ hợp môn: V00,V01",NV1: 20.75
6,Mã ngành: 7580102CT,Tên ngành: Kiến trúc (Cần Thơ),"Tổ hợp môn: V00,V01",NV1: 16.50
7,Mã ngành: 7580102DL,Tên ngành: Kiến trúc (Đà Lạt),"Tổ hợp môn: V00,V01",NV1: 15.00
8,Mã ngành: 7580105,Tên ngành: Quy hoạch vùng và đô thị,"Tổ hợp môn: V00,V01",NV1: 18.25
9,Mã ngành: 7580110,Tên ngành: Kiến trúc cảnh quan,"Tổ hợp môn: V00,V01",NV1: 19.50
10,Mã ngành: 7580208,Tên ngành: Kỹ Thuật Xây Dựng,"Tổ hợp môn: A00,A01",NV1: 20.00
11,Mã ngành: 7580208CT,Tên ngành: Kỹ thuật xây dựng (Cần Thơ),"Tổ hợp môn: A00,A01",NV1: 15.50
12,Mã ngành: 7580208DL,Tên ngành: Kỹ thuật xây dựng (Đà Lạt),"Tổ hợp môn: A00,A01",NV1: 15.00
13,Mã ngành: 7580211,Tên ngành: Kỹ thuật cơ sở hạ tầng,"Tổ hợp môn: A00,A01",NV1: 17.00
