,0,1,2,3
0,Mã ngành: 7340101,Tên ngành: Quản trị kinh doanh,"Tổ hợp môn: A00,A01,C01,D01",NV1: 17.50
1,Mã ngành: 7340121,Tên ngành: Kinh doanh thương mại,Tổ hợp môn:,NV1: 15.75
2,Mã ngành: 7340201,Tên ngành: Tài chính - Ngân hàng,"Tổ hợp môn: A00,A01,C01,D01",NV1: 16.50
3,Mã ngành: 7340301,Tên ngành: Kế toán,"Tổ hợp môn: A00,A01,C01,D01",NV1: 17.50
4,Mã ngành: 7480201,Tên ngành: Công nghệ Thông tin,"Tổ hợp môn: A00,A01,C01,D01",NV1: 19.25
5,Mã ngành: 7510201,Tên ngành: Công nghệ kỹ thuật Cơ khi,"Tổ hợp môn: A00,A01,C01,D01",NV1: 18.00
6,Mã ngành: 7510301,"Tên ngành: Công nghệ kĩ thuật điện, điện tử","Tổ hợp môn: A00,A01,C01,D01",NV1: 18.75
7,Mã ngành: 7510302,"Tên ngành: Công nghệ kĩ thuật điện tử, truyền thông","Tổ hợp môn: A00,A01,C01,D01",NV1: 17.00
8,Mã ngành: 7510303,Tên ngành: Công nghệ kỹ thuật Điều khiển và Tự động hóa,"Tổ hợp môn: A00,A01,C01,D01",NV1: 18.75
9,Mã ngành: 7540101,Tên ngành: Công nghệ thực phẩm*,"Tổ hợp môn: A00,A01,B00,D01",NV1: 18.25
10,Mã ngành: 7540202,"Tên ngành: Công nghệ sợi, dệt","Tổ hợp môn: A00,A01,C01,D01",NV1: 15.75
11,Mã ngành: 7540204,Tên ngành: Công nghệ may,"Tổ hợp môn: A00,A01,C01,D01",NV1: 20.25
