,0,1,2,3
0,Mã ngành: 7310101-401,Tên ngành: Kinh tế học,Tổ hợp môn:,NV1: 882.00
1,Mã ngành: 7310101-401C,Tên ngành: Kinh tế học (Chất lượng cao),Tổ hợp môn:,NV1: 817.00
2,Mã ngành: 7310101-403,Tên ngành: Kinh tế và Quản lý Công,Tổ hợp môn:,NV1: 824.00
3,Mã ngành: 7310101-403C,Tên ngành: Kinh tế và Quản lý Công (Chất lượng cao),Tổ hợp môn:,NV1: 786.00
4,Mã ngành: 7310106-402,Tên ngành: Kinh tế đối ngoại,Tổ hợp môn:,NV1: 980.00
5,Mã ngành: 7310106-402C,Tên ngành: Kinh tế đối ngoại (Chất lượng cao),Tổ hợp môn:,NV1: 930.00
6,Mã ngành: 7310108_413,Tên ngành: Toán kinh tế,Tổ hợp môn:,NV1: 790.00
7,Mã ngành: 7340101-407,Tên ngành: Quản trị kinh doanh,Tổ hợp môn:,NV1: 922.00
8,Mã ngành: 7340101-407C,Tên ngành: Quản trị kinh doanh (Chất lượng cao),Tổ hợp môn:,NV1: 903.00
9,Mã ngành: 7340101-407CA,Tên ngành: Quản trị kinh doanh (Chất lượng cao bằng tiếng Anh),Tổ hợp môn:,NV1: 879.00
10,Mã ngành: 7340101_415,Tên ngành: Quản trị du lịch và lữ hành,Tổ hợp môn:,NV1: 865.00
11,Mã ngành: 7340115-410,Tên ngành: Marketing,Tổ hợp môn:,NV1: 924.00
12,Mã ngành: 7340115-410C,Tên ngành: Marketing (Chất lượng cao),Tổ hợp môn:,NV1: 922.00
13,Mã ngành: 7340120-408,Tên ngành: Kinh doanh quốc tế,Tổ hợp môn:,NV1: 959.00
14,Mã ngành: 7340120-408C,Tên ngành: Kinh doanh quốc tế (Chất lượng cao),Tổ hợp môn:,NV1: 926.00
15,Mã ngành: 7340120-408CA,Tên ngành: Kinh doanh quốc tế (Chất lượng cao bằng tiếng Anh),Tổ hợp môn:,NV1: 926.00
16,Mã ngành: 7340122-411,Tên ngành: Thương mại điện tử,Tổ hợp môn:,NV1: 903.00
17,Mã ngành: 7340122-411C,Tên ngành: Thương mại điện tử (Chất lượng cao),Tổ hợp môn:,NV1: 874.00
18,Mã ngành: 7340201-404,Tên ngành: Tài chính - Ngân hàng,Tổ hợp môn:,NV1: 872.00
19,Mã ngành: 7340201-404C,Tên ngành: Tài chính - Ngân hàng (Chất lượng cao),Tổ hợp môn:,NV1: 863.00
20,Mã ngành: 7340201-404CA,Tên ngành: Tài chính – Ngân hàng (Chất lượng cao bằng tiếng Anh),Tổ hợp môn:,NV1: 833.00
21,Mã ngành: 7340201_414C,Tên ngành: Công nghệ tài chính (chất lượng cao),Tổ hợp môn:,NV1: 823.00
22,Mã ngành: 7340301-405,Tên ngành: Kế toán,Tổ hợp môn:,NV1: 880.00
23,Mã ngành: 7340301-405C,Tên ngành: Kế toán (Chất lượng cao),Tổ hợp môn:,NV1: 851.00
24,Mã ngành: 7340301-405CA,Tên ngành: Kế toán (Chất lượng cao bằng tiếng Anh),Tổ hợp môn:,NV1: 737.00
25,Mã ngành: 7340302-409,Tên ngành: Kiểm toán,Tổ hợp môn:,NV1: 893.00
26,Mã ngành: 7340302-409C,Tên ngành: Kiểm toán (Chất lượng cao),Tổ hợp môn:,NV1: 846.00
27,Mã ngành: 7340405-406,Tên ngành: Hệ thống thông tin quản lý,Tổ hợp môn:,NV1: 831.00
28,Mã ngành: 7340405-406C,Tên ngành: Hệ thống thông tin quản lý (Chất lượng cao),Tổ hợp môn:,NV1: 776.00
29,Mã ngành: 7380101-503,Tên ngành: Luật dân sự,Tổ hợp môn:,NV1: 825.00
30,Mã ngành: 7380101-503C,Tên ngành: Luật dân sự (Chất lượng cao),Tổ hợp môn:,NV1: 789.00
31,Mã ngành: 7380101-504,Tên ngành: Luật tài chính - Ngân hàng,Tổ hợp môn:,NV1: 795.00
32,Mã ngành: 7380101-504C,Tên ngành: Luật tài chính - Ngân hàng (Chất lượng cao),Tổ hợp môn:,NV1: 769.00
33,Mã ngành: 7380101-504CP,Tên ngành: Luật tài chính - Ngân hàng (CLC tăng cường Tiếng Pháp),Tổ hợp môn:,NV1: 721.00
34,Mã ngành: 7380107-501,Tên ngành: Luật kinh doanh,Tổ hợp môn:,NV1: 869.00
35,Mã ngành: 7380107-501C,Tên ngành: Luật kinh doanh (Chất lượng cao),Tổ hợp môn:,NV1: 844.00
36,Mã ngành: 7380107-502,Tên ngành: Luật thương mại quốc tế,Tổ hợp môn:,NV1: 910.00
37,Mã ngành: 7380107-502C,Tên ngành: Luật thương mại quốc tế (Chất lượng cao),Tổ hợp môn:,NV1: 896.00
38,,,,
39,,,,
40,,,,
41,,,,
42,,,,
43,,,,
44,,,,
45,,,,
