,0,1,2,3
0,Mã ngành: 7140114,Tên ngành: Quản lý giáo dục,Tổ hợp môn: C04,NV1: 19.30
1,Mã ngành: 7140114,Tên ngành: Quản lý giáo dục,Tổ hợp môn: D01,NV1: 18.30
2,Mã ngành: 7140201,Tên ngành: Giáo dục mầm non,Tổ hợp môn: M01,NV1: 22.25
3,Mã ngành: 7140202,Tên ngành: Giáo dục tiểu học,Tổ hợp môn: D01,NV1: 19.95
4,Mã ngành: 7140205,Tên ngành: Giáo dục chính trị,"Tổ hợp môn: D01, C03",NV1: 18.00
5,Mã ngành: 7140209,Tên ngành: Sư phạm Toán học,Tổ hợp môn: A01,NV1: 22.68
6,Mã ngành: 7140209,Tên ngành: Sư phạm Toán học,Tổ hợp môn: A00,NV1: 23.68
7,Mã ngành: 7140211,Tên ngành: Sư phạm Vật lý,Tổ hợp môn: A00,NV1: 22.34
8,Mã ngành: 7140212,Tên ngành: Sư phạm Hoá học,Tổ hợp môn: A00,NV1: 22.51
9,Mã ngành: 7140213,Tên ngành: Sư phạm Sinh học,Tổ hợp môn: B00,NV1: 19.94
10,Mã ngành: 7140217,Tên ngành: Sư phạm Ngữ văn,Tổ hợp môn: C00,NV1: 21.25
11,Mã ngành: 7140218,Tên ngành: Sư phạm Lịch sử,Tổ hợp môn: C00,NV1: 20.88
12,Mã ngành: 7140219,Tên ngành: Sư phạm Địa lí,"Tổ hợp môn: C00, C04",NV1: 21.91
13,Mã ngành: 7140221,Tên ngành: Sư phạm Âm nhạc,Tổ hợp môn: N01,NV1: 18.00
14,Mã ngành: 7140222,Tên ngành: Sư phạm Mĩ thuật,Tổ hợp môn: H00,NV1: 19.25
15,Mã ngành: 7140231,Tên ngành: Sư phạm Tiếng anh,Tổ hợp môn: D01,NV1: 23.13
16,Mã ngành: 7140247,Tên ngành: Sư phạm khoa học tự nhiên,"Tổ hợp môn: A00, B00",NV1: 18.05
17,Mã ngành: 7140249,Tên ngành: Sư phạm Lịch sử - Địa lí,Tổ hợp môn: C00,NV1: 18.25
18,Mã ngành: 7210205,Tên ngành: Thanh nhạc,Tổ hợp môn: N02,NV1: 20.50
19,Mã ngành: 7220201,Tên ngành: Ngôn ngữ Anh (CN Thương mại và Du lịch),Tổ hợp môn: D01,NV1: 22.66
20,Mã ngành: 7310401,Tên ngành: Tâm lý học,Tổ hợp môn: D01,NV1: 19.65
21,Mã ngành: 7310601,Tên ngành: Quốc tế học,Tổ hợp môn: D01,NV1: 19.43
22,Mã ngành: 7310630,Tên ngành: Việt Nam học (CN Văn hoá - Du lịch),Tổ hợp môn: C00,NV1: 20.50
23,Mã ngành: 7320201,Tên ngành: Thông tin - Thư viện,"Tổ hợp môn: D01, C04",NV1: 17.50
24,Mã ngành: 7340101,Tên ngành: Quản trị kinh doanh,Tổ hợp môn: A01,NV1: 21.71
25,Mã ngành: 7340101,Tên ngành: Quản trị kinh doanh,Tổ hợp môn: D01,NV1: 20.71
26,Mã ngành: 7340120,Tên ngành: Kinh doanh quốc tế,Tổ hợp môn: A01,NV1: 23.41
27,Mã ngành: 7340120,Tên ngành: Kinh doanh quốc tế,Tổ hợp môn: D01,NV1: 22.41
28,Mã ngành: 7340201,Tên ngành: Tài chính - Ngân hàng,Tổ hợp môn: C01,NV1: 20.64
29,Mã ngành: 7340201,Tên ngành: Tài chính - Ngân hàng,Tổ hợp môn: D01,NV1: 19.64
30,Mã ngành: 7340301,Tên ngành: Kế toán,Tổ hợp môn: C01,NV1: 20.94
31,Mã ngành: 7340301,Tên ngành: Kế toán,Tổ hợp môn: D01,NV1: 19.94
32,Mã ngành: 7340406,Tên ngành: Quản trị văn phòng,Tổ hợp môn: C04,NV1: 21.16
33,Mã ngành: 7340406,Tên ngành: Quản trị văn phòng,Tổ hợp môn: D01,NV1: 20.16
34,Mã ngành: 7380101,Tên ngành: Luật,Tổ hợp môn: C03,NV1: 19.95
35,Mã ngành: 7380101,Tên ngành: Luật,Tổ hợp môn: D01,NV1: 18.95
36,Mã ngành: 7440301,Tên ngành: Khoa học môi trường,Tổ hợp môn: B00,NV1: 16.05
37,Mã ngành: 7440301,Tên ngành: Khoa học môi trường,Tổ hợp môn: A00,NV1: 15.05
38,Mã ngành: 7460112,Tên ngành: Toán ứng dụng,Tổ hợp môn: A00,NV1: 17.45
39,Mã ngành: 7460112,Tên ngành: Toán ứng dụng,Tổ hợp môn: A01,NV1: 16.45
40,Mã ngành: 7480103,Tên ngành: Kỹ thuật phần mềm,"Tổ hợp môn: A00, A01",NV1: 20.46
41,Mã ngành: 7480201,Tên ngành: Công nghệ thông tin,"Tổ hợp môn: A00, A01",NV1: 20.56
42,Mã ngành: 7480201CLC,Tên ngành: Công nghệ thông tin (chương trình chất lượng cao),"Tổ hợp môn: A00, A01",NV1: 19.28
43,Mã ngành: 7510301,"Tên ngành: Công nghệ kỹ thuật điện, điện tử",Tổ hợp môn: A01,NV1: 18.50
44,Mã ngành: 7510301,"Tên ngành: Công nghệ kỹ thuật điện, điện tử",Tổ hợp môn: A00,NV1: 19.50
45,Mã ngành: 7510302,Tên ngành: Công nghệ kỹ thuật điện tử - viễn thông,Tổ hợp môn: A01,NV1: 17.00
46,Mã ngành: 7510302,Tên ngành: Công nghệ kỹ thuật điện tử - viễn thông,Tổ hợp môn: A00,NV1: 18.00
47,Mã ngành: 7510406,Tên ngành: Công nghệ kỹ thuật môi trường,Tổ hợp môn: B00,NV1: 16.10
48,Mã ngành: 7510406,Tên ngành: Công nghệ kỹ thuật môi trường,Tổ hợp môn: A00,NV1: 15.10
49,Mã ngành: 7520201,Tên ngành: Kỹ thuật điện,Tổ hợp môn: A01,NV1: 16.80
50,Mã ngành: 7520201,Tên ngành: Kỹ thuật điện,Tổ hợp môn: A010,NV1: 17.80
51,Mã ngành: 7520207,Tên ngành: Kỹ thuật điện tử - viễn thông,Tổ hợp môn: A00,NV1: 16.70
52,Mã ngành: 7520207,Tên ngành: Kỹ thuật điện tử - viễn thông,Tổ hợp môn: A01,NV1: 15.70
53,,,,
54,,,,
55,,,,
56,,,,
57,,,,
58,,,,
59,,,,
60,,,,
