,0,1,2,3
0,Mã ngành: 101,Tên ngành: Công nghệ thông tin,Tổ hợp môn:,NV1: 13.00
1,Mã ngành: 108,"Tên ngành: Kỹ thuật điện, điện tử",Tổ hợp môn:,NV1: 13.00
2,Mã ngành: 112,Tên ngành: Công nghệ kỹ thuật công trình xây dựng,Tổ hợp môn:,NV1: 13.00
3,Mã ngành: 304,Tên ngành: Nuôi trồng thủy sản,Tổ hợp môn:,NV1: 13.00
4,Mã ngành: 304,Tên ngành: Nuôi trồng thủy sản:,Tổ hợp môn:,NV1: 14.00
5,Mã ngành: 401,Tên ngành: Kế toán,Tổ hợp môn:,NV1: 13.00
6,Mã ngành: 402,Tên ngành: Tài chính - Ngân hàng,Tổ hợp môn:,NV1: 13.00
7,Mã ngành: 403,Tên ngành: QTKD Quốc tế,Tổ hợp môn:,NV1: 13.00
8,Mã ngành: 403,Tên ngành: QTKD du lịch,Tổ hợp môn:,NV1: 13.00
9,Mã ngành: 403,Tên ngành: QTKD marketing,Tổ hợp môn:,NV1: 13.00
10,Mã ngành: 602,Tên ngành: Văn học,Tổ hợp môn:,NV1: 14.00
11,Mã ngành: 605,Tên ngành: Việt Nam học (chuyên ngành du lịch):,Tổ hợp môn:,NV1: 13.00
12,Mã ngành: 605,Tên ngành: Việt Nam học (chuyên ngành du lịch),Tổ hợp môn:,NV1: 14.00
13,Mã ngành: 701,Tên ngành: Ngôn ngữ Anh,Tổ hợp môn:,NV1: 13.00
14,Mã ngành: C65,Tên ngành: Tin học ứng dụng,Tổ hợp môn:,NV1: 10.00
15,Mã ngành: C66,Tên ngành: Công nghệ kỹ thuật công trình xây dựng,Tổ hợp môn:,NV1: 10.00
16,Mã ngành: C67,Tên ngành: Kế toán,Tổ hợp môn:,NV1: 10.00
17,Mã ngành: C68,Tên ngành: Quản trị kinh doanh,Tổ hợp môn:,NV1: 10.00
18,,,,
19,,,,
20,,,,
